user_id,isbn,rating
11676,0002005018,7.903778076171875
116866,0002005018,8.712769508361816
152827,0060973129,8.879596710205078
157969,0374157065,7.127725601196289
67958,0399135782,8.088902473449707
213191,0399135782,6.752223014831543
245827,0399135782,5.599349021911621
11676,0671870432,5.305181503295898
263256,1558746218,7.76396369934082
226745,1881320189,9.285863876342773
7352,0440234743,6.497095108032227
12923,0440234743,6.63270378112793
13552,0440234743,7.58160400390625
21264,0440234743,6.155216217041016
31299,0440234743,7.513450622558594
64535,0440234743,6.374813556671143
70666,0440234743,6.186042308807373
75819,0440234743,7.305874347686768
79740,0440234743,4.97580099105835
85534,0440234743,8.349719047546387
100393,0440234743,4.310474872589111
108143,0440234743,7.750158309936523
116127,0440234743,6.8427910804748535
122251,0440234743,7.688909530639648
128463,0440234743,7.058587551116943
131703,0440234743,6.8035888671875
132144,0440234743,6.527740478515625
134863,0440234743,6.732527732849121
136707,0440234743,6.963948726654053
143939,0440234743,7.3793487548828125
144062,0440234743,8.917092323303223
150400,0440234743,6.544522285461426
154730,0440234743,5.053168296813965
165884,0440234743,5.0539350509643555
187533,0440234743,6.700933456420898
187944,0440234743,7.115562438964844
217516,0440234743,6.071028232574463
227392,0440234743,6.776612758636475
240567,0440234743,6.752064228057861
245616,0440234743,4.946637153625488
250101,0440234743,8.954562187194824
258884,0440234743,6.978137969970703
259223,0440234743,8.026446342468262
273979,0440234743,6.949382305145264
6242,0452264464,4.75511360168457
8570,0452264464,7.0924577713012695
11104,0452264464,8.554458618164062
11676,0452264464,7.224066734313965
36197,0452264464,6.385182857513428
36907,0452264464,8.628859519958496
80837,0452264464,6.80706262588501
102359,0452264464,8.634629249572754
144803,0452264464,7.16395378112793
165319,0452264464,6.039815902709961
174633,0452264464,9.089564323425293
221232,0452264464,8.21719741821289
252627,0452264464,9.014495849609375
271135,0452264464,7.357785701751709
271144,0452264464,5.404132843017578
11676,0609804618,8.080288887023926
79089,0609804618,7.550994873046875
271622,0609804618,8.348933219909668
141518,1841721522,9.03840446472168
157118,1841721522,9.76362419128418
14,0689821166,6.958494663238525
4784,0971880107,5.122189521789551
8453,0971880107,2.1614861488342285
11554,0971880107,4.587390422821045
12264,0971880107,3.8907861709594727
13088,0971880107,3.807380199432373
13221,0971880107,4.073263645172119
14049,0971880107,3.0808985233306885
14461,0971880107,4.199203968048096
20147,0971880107,2.4556665420532227
21404,0971880107,3.386920213699341
24664,0971880107,4.811847686767578
28091,0971880107,2.6656811237335205
28735,0971880107,3.5095276832580566
32329,0971880107,3.670499563217163
33535,0971880107,2.6826207637786865
37538,0971880107,4.033064365386963
40841,0971880107,3.2599289417266846
41596,0971880107,2.538300037384033
45666,0971880107,3.128141403198242
46398,0971880107,2.4645445346832275
49954,0971880107,2.0838749408721924
51803,0971880107,1.2783336639404297
55894,0971880107,3.3737528324127197
59994,0971880107,1.1271228790283203
60633,0971880107,3.606166362762451
61028,0971880107,4.126296520233154
64819,0971880107,3.701155424118042
65145,0971880107,3.132948875427246
65370,0971880107,3.55694842338562
67636,0971880107,3.502624034881592
67704,0971880107,3.2897562980651855
69378,0971880107,3.50777268409729
70153,0971880107,3.466912269592285
71162,0971880107,3.087435007095337
71464,0971880107,3.888049840927124
72030,0971880107,3.5071723461151123
74910,0971880107,3.6454286575317383
79738,0971880107,2.7154083251953125
83469,0971880107,2.618086814880371
84682,0971880107,3.623185873031616
89867,0971880107,1.4521684646606445
91254,0971880107,3.959272623062134
92727,0971880107,3.656480312347412
98655,0971880107,3.81497859954834
104268,0971880107,5.154447555541992
111433,0971880107,3.2282214164733887
114434,0971880107,4.378595352172852
121070,0971880107,3.2110185623168945
127619,0971880107,3.2591207027435303
128447,0971880107,3.891047477722168
130915,0971880107,3.623304605484009
133645,0971880107,1.6798315048217773
136139,0971880107,3.221604585647583
136237,0971880107,2.22255802154541
141842,0971880107,3.664480447769165
142600,0971880107,2.7027194499969482
144133,0971880107,3.7252585887908936
148191,0971880107,2.1632885932922363
150657,0971880107,2.1330971717834473
157783,0971880107,2.949803113937378
159720,0971880107,1.9667179584503174
160241,0971880107,4.204342842102051
161726,0971880107,3.3508267402648926
171506,0971880107,3.439096689224243
172406,0971880107,4.436931133270264
173190,0971880107,2.2905030250549316
173315,0971880107,3.1053221225738525
174657,0971880107,3.6619889736175537
175254,0971880107,2.991486072540283
178072,0971880107,3.212843894958496
179791,0971880107,4.524688720703125
180149,0971880107,3.2702677249908447
180447,0971880107,3.7795116901397705
180795,0971880107,3.476022481918335
181316,0971880107,3.815734624862671
190885,0971880107,2.44138765335083
191214,0971880107,2.1577839851379395
197550,0971880107,4.728424072265625
198045,0971880107,2.5714235305786133
201521,0971880107,2.223205804824829
204652,0971880107,1.3055932521820068
208478,0971880107,2.244086503982544
209486,0971880107,3.785212516784668
210695,0971880107,0.028027772903442383
216262,0971880107,2.87605357170105
216397,0971880107,3.353192090988159
219132,0971880107,5.100658416748047
219949,0971880107,3.882551908493042
225832,0971880107,3.4632391929626465
230436,0971880107,2.44191575050354
233451,0971880107,3.1635360717773438
233857,0971880107,2.2189390659332275
233871,0971880107,3.960117816925049
234784,0971880107,2.9517641067504883
234925,0971880107,3.934687852859497
235506,0971880107,3.453125
235698,0971880107,3.341567277908325
237283,0971880107,3.271843910217285
239847,0971880107,3.4012959003448486
240541,0971880107,2.0539984703063965
242639,0971880107,3.08559250831604
245829,0971880107,2.846731185913086
246344,0971880107,3.461500883102417
248566,0971880107,3.4614861011505127
249827,0971880107,2.973099946975708
254589,0971880107,3.207709312438965
258675,0971880107,2.5812885761260986
260897,0971880107,2.276376724243164
261015,0971880107,3.677414655685425
263078,0971880107,4.176438808441162
263979,0971880107,3.1705331802368164
264415,0971880107,1.47609281539917
267881,0971880107,2.6973183155059814
269607,0971880107,2.769392728805542
269852,0971880107,3.4378788471221924
271364,0971880107,2.515976667404175
22463,0345402871,7.080766677856445
28731,0345402871,6.635284423828125
35945,0345402871,6.958817481994629
